client_profit_center_id,fiscal_year,month,volume
136,2023,8,63
136,2023,9,54
136,2023,10,34
136,2023,11,23
136,2023,12,8
136,2024,2,28
136,2024,3,34
136,2024,4,93
136,2024,5,14
136,2024,6,26
136,2024,7,21
136,2024,8,51
136,2024,9,80
136,2024,10,10
136,2024,11,46
136,2024,12,5
136,2025,1,21
136,2025,2,2
136,2025,3,11
136,2025,4,31
136,2025,5,88
137,2024,10,76
137,2024,11,48
137,2024,12,129
137,2025,2,84
137,2025,3,17
137,2025,4,83
137,2025,5,34
138,2022,4,29
138,2022,6,54
138,2022,7,132
138,2022,8,68
138,2022,12,30
138,2023,2,66
138,2023,4,22
138,2023,7,68
138,2023,8,7
138,2023,9,16
138,2023,10,18
138,2023,11,27
138,2024,2,16
138,2024,4,39
138,2024,5,7
138,2024,6,10
138,2024,8,41
138,2024,9,5
138,2024,10,30
138,2024,11,10
138,2025,1,8
138,2025,3,44
138,2025,4,19
138,2025,5,6
139,2023,2,77
139,2024,9,40
139,2024,10,167
139,2024,11,68
139,2025,3,109
139,2025,4,257
139,2025,5,54
140,2022,11,45
140,2022,12,0
140,2023,4,7
140,2023,5,1
995,2022,6,82
141,2022,4,39
141,2022,7,60
141,2022,8,62
141,2022,11,11
141,2023,2,24
141,2023,3,63
141,2023,5,29
141,2023,6,13
141,2023,7,0
141,2023,9,3
141,2023,10,22
141,2023,11,0
141,2024,5,63
141,2024,6,15
141,2024,7,29
141,2024,8,45
141,2024,9,11
141,2025,4,3
142,2022,8,0
142,2023,6,0
142,2023,10,0
142,2024,4,0
142,2024,5,0
142,2025,1,0
142,2025,4,0
143,2022,4,3
143,2022,8,47
143,2023,10,23
144,2022,4,812
144,2022,5,1030
144,2022,6,555
144,2022,7,289
144,2022,8,142
144,2022,9,132
144,2022,10,134
144,2022,11,46
144,2023,1,77
144,2023,2,145
144,2023,3,10
144,2023,4,38
144,2023,5,276
144,2023,6,121
144,2023,7,0
144,2023,10,147
144,2023,11,31
144,2024,1,3
144,2024,2,42
144,2024,3,6
144,2024,4,28
144,2024,6,13
144,2024,7,10
144,2024,9,10
145,2022,10,15
145,2023,1,0
145,2023,3,0
145,2023,4,15
145,2023,10,3
145,2024,2,2
145,2024,3,2
145,2024,5,4
145,2025,5,4
146,2022,5,1
146,2022,6,2
146,2022,10,0
146,2022,12,3
146,2023,2,1
146,2023,3,3
146,2023,5,2
146,2023,7,1
146,2023,11,19
146,2024,1,3
146,2024,3,2
146,2024,7,4
146,2024,12,1
146,2025,4,1
146,2025,5,1
996,2022,9,0
147,2022,8,0
147,2022,9,0
147,2022,11,1
147,2023,5,5
147,2023,8,1
147,2023,10,5
147,2024,2,2
147,2024,3,0
147,2024,4,0
147,2024,5,0
147,2024,8,1
147,2024,9,6
148,2022,4,2193
148,2022,5,2103
148,2022,6,1288
148,2022,7,248
148,2022,8,589
148,2022,9,1348
148,2022,10,1779
148,2022,11,255
148,2022,12,331
148,2023,1,1355
148,2023,2,4087
148,2023,3,4053
148,2023,4,2595
148,2023,5,1700
148,2023,6,3479
148,2023,7,822
148,2023,8,1293
148,2023,9,572
148,2023,10,938
148,2023,12,91
148,2024,1,344
148,2024,2,767
148,2024,3,513
148,2024,4,686
148,2024,5,662
148,2024,6,815
148,2024,7,753
148,2024,8,251
148,2024,9,587
148,2024,11,337
148,2024,12,170
149,2022,5,29
149,2022,6,10
149,2023,5,5
149,2023,8,0
149,2023,11,2
149,2024,2,0
149,2024,4,0
149,2024,5,1
149,2024,7,2
149,2024,8,2
149,2024,10,0
149,2025,2,0
149,2025,4,0
149,2025,5,7
150,2022,4,42
150,2022,5,51
150,2022,9,5
150,2023,3,16
150,2023,4,10
150,2023,5,22
150,2023,8,3
150,2023,9,70
150,2024,3,8
150,2024,4,30
150,2024,6,18
150,2024,9,22
150,2024,10,4
150,2024,11,29
150,2025,3,2
150,2025,5,8
151,2022,5,44
151,2022,6,8
151,2022,9,15
151,2022,11,9
151,2022,12,1
151,2023,7,0
151,2024,1,1
151,2024,11,5
151,2025,5,1
152,2023,7,19
152,2023,10,19
152,2024,4,26
152,2024,9,2
153,2022,6,3
153,2023,1,3
153,2025,1,3
154,2024,2,70
154,2024,7,9
154,2024,9,72
154,2024,10,72
154,2025,3,36
154,2025,5,40
155,2022,4,99
155,2022,5,38
155,2022,6,13
155,2022,7,23
155,2022,8,19
155,2022,10,68
155,2022,11,9
155,2023,1,24
155,2023,2,16
155,2023,3,15
155,2023,4,28
155,2023,5,16
155,2023,6,24
155,2023,7,15
155,2023,8,40
155,2023,9,13
155,2023,10,9
155,2023,11,13
155,2024,3,7
155,2024,4,5
155,2024,5,5
155,2024,6,57
155,2024,7,773
155,2024,8,145
155,2024,9,39
155,2024,10,187
155,2024,11,98
155,2025,1,456
155,2025,2,463
155,2025,3,458
155,2025,4,162
155,2025,5,405
156,2022,8,86
156,2022,9,333
156,2022,10,417
156,2022,11,172
156,2022,12,86
156,2023,1,170
156,2023,3,325
156,2023,4,170
156,2023,5,172
156,2023,6,170
156,2023,7,91
156,2023,9,175
156,2023,10,84
156,2024,2,89
157,2022,4,928
157,2022,5,1713
157,2022,6,2099
157,2022,7,1033
157,2022,8,1768
157,2022,9,2113
157,2022,10,2038
157,2022,11,2273
157,2022,12,943
157,2023,1,1413
157,2023,2,2126
157,2023,3,2249
157,2023,4,1578
157,2023,5,2579
157,2023,6,4216
157,2023,7,2349
157,2023,8,2461
157,2023,9,3451
157,2023,10,3521
157,2023,11,3380
157,2023,12,966
157,2024,1,1686
157,2024,2,2370
157,2024,3,1952
157,2024,4,3132
157,2024,5,1616
157,2024,6,2789
157,2024,7,2329
157,2024,8,1684
157,2024,9,3051
157,2024,10,3479
157,2024,11,3275
157,2024,12,851
157,2025,1,1862
157,2025,2,2103
157,2025,3,1625
157,2025,4,4826
157,2025,5,1856
158,2022,7,23
158,2022,9,23
158,2022,10,22
158,2023,4,31
158,2023,6,47
158,2023,10,19
158,2025,2,25
159,2022,4,36
159,2022,7,23
159,2023,2,80
159,2023,3,22
159,2023,4,292
159,2023,9,39
159,2023,10,152
159,2024,2,25
159,2024,5,96
159,2024,9,6
159,2024,10,31
159,2024,11,41
159,2025,1,97
159,2025,2,27
159,2025,3,105
159,2025,4,122
159,2025,5,46
160,2022,4,23
160,2022,5,26
160,2022,6,30
160,2023,6,70
160,2023,7,8
160,2024,3,6
161,2023,9,2
161,2024,2,15
161,2024,7,9
162,2023,6,86
162,2024,1,43
162,2024,2,60
162,2024,3,26
162,2024,4,20
162,2024,8,46
162,2024,9,72
162,2025,1,46
162,2025,4,492
162,2025,5,81
997,2022,9,0
163,2024,2,169
163,2024,3,78
163,2024,5,85
163,2024,6,85
163,2024,8,83
163,2025,2,84
163,2025,3,81
164,2023,10,424
164,2023,11,510
164,2023,12,86
164,2024,1,169
164,2024,3,251
164,2024,4,169
164,2024,5,85
164,2024,6,419
164,2024,7,1005
164,2024,9,507
164,2024,10,252
164,2024,11,168
164,2024,12,188
164,2025,1,169
165,2023,7,6
165,2023,10,45
165,2025,4,2
166,2025,3,26
167,2024,9,27
168,2022,4,53
168,2022,5,87
168,2022,6,68
168,2022,7,28
168,2022,9,25
168,2022,10,46
168,2022,11,151
168,2022,12,0
168,2023,1,8
168,2023,2,6
168,2023,3,10
168,2023,4,34
168,2023,5,19
168,2023,6,13
168,2023,7,74
168,2023,8,72
168,2023,9,90
168,2023,10,86
168,2023,11,120
168,2024,2,233
168,2024,3,55
168,2024,4,27
168,2024,5,75
168,2024,6,29
168,2024,7,42
168,2024,8,97
168,2024,9,118
168,2024,10,71
168,2024,11,44
168,2025,1,26
168,2025,2,25
168,2025,3,2
168,2025,4,125
168,2025,5,3
169,2022,4,25
169,2022,6,20
169,2022,9,2
169,2022,11,19
169,2023,3,73
169,2023,4,0
169,2023,6,35
169,2023,7,4
169,2023,12,2
169,2024,3,14
169,2024,4,13
169,2024,7,4
169,2024,10,25
169,2024,11,0
169,2025,2,16
169,2025,4,10
170,2022,8,3
170,2022,9,3
170,2022,11,15
170,2023,7,13
170,2023,9,16
170,2023,10,12
171,2023,9,42
171,2024,6,27
171,2024,11,8
171,2024,12,0
171,2025,1,12
171,2025,4,18
172,2022,4,9
172,2022,6,9
172,2022,7,23
172,2023,1,10
172,2023,10,0
172,2023,11,15
172,2024,4,1
172,2024,6,90
172,2024,9,0
173,2023,10,18
173,2024,2,29
173,2024,10,6
174,2022,10,16
174,2024,5,25
174,2024,7,5
953,2022,5,21
953,2022,9,8
953,2023,2,27
175,2024,2,60
175,2024,12,52
175,2025,3,27
175,2025,5,12
998,2022,11,20
176,2023,11,65
176,2024,8,6
176,2025,2,18
176,2025,4,26
177,2025,2,12
178,2022,4,647
178,2022,5,1173
178,2022,6,391
178,2022,7,484
178,2022,8,607
178,2022,9,417
178,2022,10,506
178,2022,11,473
178,2022,12,90
178,2023,1,77
178,2023,2,61
178,2023,3,831
178,2023,4,530
178,2023,5,724
178,2023,6,912
178,2023,7,639
178,2023,8,361
178,2023,9,612
178,2023,10,462
178,2023,11,578
178,2023,12,24
178,2024,1,63
178,2024,2,708
178,2024,3,513
178,2024,4,778
178,2024,5,654
178,2024,6,397
178,2024,7,318
178,2024,8,349
178,2024,9,744
178,2024,10,573
178,2024,11,653
178,2024,12,50
178,2025,1,108
178,2025,2,406
178,2025,3,747
178,2025,4,715
178,2025,5,632
179,2022,4,66
179,2022,5,27
179,2022,6,15
179,2022,7,19
179,2022,9,111
179,2022,10,7
179,2022,11,7
179,2022,12,30
179,2023,1,18
179,2023,2,12
179,2023,3,37
179,2023,4,33
179,2023,5,42
179,2023,6,15
179,2023,7,19
179,2023,8,10
179,2023,9,7
179,2023,10,59
179,2023,11,27
179,2023,12,26
179,2024,1,23
179,2024,2,18
179,2024,3,6
179,2024,4,7
179,2024,5,32
179,2024,6,50
179,2024,7,11
179,2024,8,18
179,2024,9,3
179,2024,10,42
179,2024,11,37
179,2024,12,0
179,2025,1,14
179,2025,2,4
179,2025,3,11
179,2025,4,0
180,2022,4,992
180,2022,5,1213
180,2022,6,1229
180,2022,7,1256
180,2022,8,1012
180,2022,9,829
180,2022,10,870
180,2022,11,1073
180,2022,12,456
180,2023,1,883
180,2023,2,847
180,2023,3,863
180,2023,4,779
180,2023,5,885
180,2023,6,729
180,2023,7,782
180,2023,8,627
180,2023,9,552
180,2023,10,639
180,2023,11,916
180,2023,12,618
180,2024,1,703
180,2024,2,673
180,2024,3,531
180,2024,4,602
180,2024,5,435
180,2024,6,687
180,2024,7,378
180,2024,8,190
180,2024,9,421
180,2024,10,468
180,2024,11,395
180,2024,12,333
180,2025,1,478
180,2025,2,493
180,2025,3,395
180,2025,4,230
180,2025,5,413
181,2022,4,46
181,2022,9,15
181,2023,6,19
182,2023,2,19
182,2023,3,2
182,2023,6,8
182,2023,9,9
183,2022,9,26
183,2022,12,17
183,2023,7,22
183,2024,1,10
183,2024,7,45
183,2024,8,2
183,2024,10,10
184,2024,9,48
999,2022,12,84
185,2022,4,10488
185,2022,5,14832
185,2022,6,27432
185,2022,7,0
185,2022,8,9888
185,2022,10,15192
185,2022,11,11448
185,2023,1,12576
185,2023,2,22752
185,2023,3,13128
185,2023,4,11784
185,2023,5,12384
185,2023,7,13296
185,2023,8,11976
185,2023,9,10632
185,2023,10,13008
185,2023,11,15000
185,2024,1,14352
185,2024,2,12888
185,2024,3,30
185,2024,4,10392
185,2024,5,0
185,2024,6,11064
185,2024,7,12792
185,2024,9,11040
185,2024,11,14952
185,2025,2,10992
185,2025,3,10032
185,2025,5,12864
186,2022,4,857
186,2022,5,524
186,2022,6,232
186,2022,7,702
186,2022,9,288
186,2022,10,754
186,2022,11,324
186,2022,12,379
186,2023,1,288
186,2023,2,983
186,2023,3,422
186,2023,5,423
186,2023,6,465
186,2023,7,788
186,2023,8,477
186,2023,9,120
186,2023,10,96
186,2023,11,594
186,2024,1,783
186,2024,2,168
186,2024,3,441
186,2024,4,0
186,2024,5,340
186,2024,6,80
186,2024,7,436
186,2024,8,56
186,2024,9,722
186,2024,10,546
186,2024,11,526
186,2024,12,48
186,2025,1,626
186,2025,3,693
186,2025,4,254
186,2025,5,78
187,2022,4,704
187,2022,5,1104
187,2022,6,112
187,2022,7,768
187,2022,8,768
187,2022,10,336
187,2022,11,2656
187,2022,12,1152
187,2023,1,2208
187,2023,3,720
187,2023,5,1648
187,2023,6,336
187,2023,8,3672
187,2023,10,1088
187,2023,11,2032
187,2023,12,1808
187,2024,1,3088
187,2024,4,1488
187,2024,6,1272
187,2024,9,1844
187,2024,10,1744
187,2024,11,171
187,2024,12,1536
187,2025,1,224
187,2025,4,1184
187,2025,5,1424
188,2024,3,1880
188,2024,4,480
188,2024,5,3416
188,2024,6,2938
188,2024,7,4281
188,2024,9,2636
188,2024,10,2504
188,2024,11,4886
188,2025,1,812
188,2025,2,1665
188,2025,3,1213
188,2025,4,2928
189,2025,4,20
190,2022,4,352
190,2022,5,928
190,2022,10,160
190,2022,11,224
190,2022,12,2192
190,2023,1,2512
190,2023,2,608
190,2023,3,1024
190,2023,4,1216
190,2023,5,960
190,2023,10,1280
190,2023,11,448
190,2023,12,2192
190,2024,1,1472
190,2024,2,1280
190,2024,3,1184
190,2024,4,480
190,2024,10,416
190,2024,11,1248
190,2024,12,608
190,2025,2,1328
190,2025,3,576
190,2025,5,480
1000,2022,12,0
191,2022,6,1766
191,2022,8,600
191,2022,11,960
191,2023,4,1434
191,2023,7,864
191,2023,9,1248
191,2023,11,384
191,2023,12,1392
191,2024,3,1800
191,2024,4,1568
191,2024,5,384
191,2024,8,432
191,2024,10,704
191,2024,12,1336
191,2025,1,176
191,2025,2,400
191,2025,4,560
192,2022,4,878
192,2022,5,80
192,2022,6,440
192,2022,7,340
192,2022,8,860
192,2022,9,1506
192,2022,10,898
192,2022,11,1043
192,2022,12,892
192,2023,1,1189
192,2023,2,820
192,2023,3,418
192,2023,4,564
192,2023,5,478
192,2023,6,304
192,2023,7,278
192,2023,8,760
192,2023,9,484
192,2023,10,1488
192,2023,11,276
192,2023,12,432
192,2024,1,851
192,2024,2,538
192,2024,3,292
192,2024,4,120
192,2024,5,802
192,2024,6,527
192,2024,7,988
192,2024,8,1345
192,2024,9,270
192,2024,10,1176
192,2024,11,1193
192,2024,12,462
192,2025,1,154
192,2025,2,664
192,2025,3,732
192,2025,4,361
192,2025,5,184
193,2022,4,1120
193,2022,5,1245
193,2022,6,922
193,2022,7,1425
193,2022,8,2647
193,2022,9,2857
193,2022,10,2497
193,2022,11,3435
193,2022,12,1441
193,2023,1,3323
193,2023,2,1341
193,2023,3,1352
193,2023,4,1388
193,2023,5,2054
193,2023,6,2419
193,2023,7,2528
193,2023,8,1784
193,2023,9,1816
193,2023,10,2556
193,2023,11,1968
193,2023,12,822
193,2024,1,1013
193,2024,2,1545
193,2024,3,1534
193,2024,4,1922
193,2024,5,2757
193,2024,6,2361
193,2024,7,2300
193,2024,8,1336
193,2024,9,3376
193,2024,10,3254
193,2024,11,2665
193,2024,12,2000
193,2025,1,2047
193,2025,2,1435
193,2025,3,1452
193,2025,4,1625
193,2025,5,6432
194,2022,4,1450
194,2022,5,1286
194,2022,6,1650
194,2022,7,712
194,2022,8,1126
194,2022,9,392
194,2022,10,1307
194,2022,11,2245
194,2022,12,684
194,2023,1,3680
194,2023,2,1015
194,2023,3,20
194,2023,4,193
194,2023,5,100
194,2023,6,312
194,2023,7,893
194,2023,8,788
194,2023,9,349
194,2023,10,1719
194,2023,11,294
194,2023,12,250
194,2024,1,3144
194,2024,2,125
194,2024,3,134
194,2024,4,518
194,2024,5,1346
194,2024,6,580
194,2024,7,494
194,2024,8,556
194,2024,9,1456
194,2024,10,2016
194,2024,11,770
194,2024,12,138
194,2025,1,2929
194,2025,2,795
194,2025,3,30
194,2025,4,1316
194,2025,5,40
1001,2022,4,75
195,2024,10,24
196,2023,8,28
196,2023,9,28
197,2024,3,1372
197,2024,5,4464
197,2024,6,3904
197,2024,7,3968
197,2024,8,2648
197,2024,9,11016
197,2024,10,11654
197,2024,11,7200
197,2024,12,17056
197,2025,1,704
197,2025,2,9688
197,2025,3,8392
197,2025,4,7512
198,2022,4,96
198,2022,5,1617
198,2022,6,302
198,2022,7,714
198,2022,8,0
198,2022,9,2299
198,2022,10,480
198,2022,11,956
198,2022,12,224
198,2023,1,1780
198,2023,2,718
198,2023,3,591
198,2023,4,458
198,2023,5,1741
198,2023,6,705
198,2023,7,312
198,2023,9,424
198,2023,10,348
198,2023,11,706
198,2023,12,192
198,2024,2,474
198,2024,4,1500
198,2024,5,360
198,2024,6,840
198,2024,8,1460
198,2024,9,1386
198,2024,10,72
198,2024,11,298
198,2025,1,1726
198,2025,2,525
198,2025,3,192
198,2025,4,803
199,2022,5,572
199,2022,7,952
199,2022,8,144
199,2022,9,416
199,2022,10,460
199,2022,11,508
199,2022,12,406
199,2023,1,1008
199,2023,2,548
199,2023,3,416
199,2023,5,60
199,2023,6,420
199,2023,8,324
199,2023,9,48
199,2023,10,704
199,2023,11,804
199,2023,12,404
199,2024,2,280
199,2024,6,490
199,2024,7,216
199,2024,9,448
199,2024,11,804
199,2024,12,540
199,2025,1,280
199,2025,2,854
199,2025,3,336
199,2025,5,150
200,2022,8,21192
200,2022,9,7944
200,2022,10,20280
200,2023,1,8832
200,2023,4,12480
200,2023,8,7
200,2023,9,3209
200,2023,10,10608
200,2023,11,0
200,2024,1,12384
200,2024,4,2304
200,2024,5,1152
200,2024,9,320
200,2024,10,960
200,2025,3,2880
201,2024,3,833
202,2022,4,108
202,2022,5,100
202,2022,6,108
202,2022,8,88
202,2022,9,270
202,2022,10,176
202,2022,11,358
202,2022,12,128
202,2023,1,148
202,2023,3,108
202,2023,5,108
202,2023,6,204
202,2023,7,198
202,2023,9,108
202,2023,10,48
202,2023,12,180
202,2024,1,48
202,2024,2,60
202,2024,4,148
202,2024,6,48
202,2024,9,48
202,2024,10,340
202,2024,11,244
202,2024,12,156
202,2025,1,148
202,2025,2,88
202,2025,3,212
203,2022,9,236
203,2023,1,324
203,2023,2,28
203,2023,11,244
204,2022,4,17248
204,2022,5,13184
204,2022,6,9674
204,2022,7,10144
204,2022,8,1912
204,2022,9,19120
204,2022,10,2688
204,2022,11,27352
204,2022,12,9552
204,2023,1,7952
204,2023,2,10200
204,2023,3,7256
204,2023,4,560
204,2023,6,3072
204,2023,7,3744
204,2023,8,9088
204,2023,9,2888
204,2023,10,8400
204,2023,11,11480
204,2023,12,8160
204,2024,1,6928
204,2024,2,9456
204,2024,5,5088
204,2024,6,3488
204,2024,8,16960
204,2024,9,768
204,2024,10,6312
204,2024,11,11392
204,2024,12,5528
204,2025,1,4928
204,2025,2,5192
204,2025,3,5232
204,2025,4,5256
204,2025,5,4464
205,2022,4,1165
205,2022,5,1426
205,2022,6,762
205,2022,7,1646
205,2022,8,517
205,2022,9,1374
205,2022,10,628
205,2022,11,940
205,2022,12,649
205,2023,1,1273
205,2023,2,1715
205,2023,3,720
205,2023,4,672
205,2023,5,1220
205,2023,6,1291
205,2023,7,640
205,2023,8,1413
205,2023,9,972
205,2023,10,1651
205,2023,11,1174
205,2023,12,466
205,2024,1,1822
205,2024,2,1029
205,2024,3,485
205,2024,4,800
205,2024,5,951
205,2024,6,666
205,2024,7,928
205,2024,8,843
205,2024,9,818
205,2024,10,1091
205,2024,11,1460
205,2024,12,564
205,2025,1,1229
205,2025,2,260
205,2025,3,1034
205,2025,4,827
205,2025,5,1208
206,2022,5,7864
206,2022,6,7944
206,2022,7,996
206,2022,8,40
206,2022,9,8667
206,2022,10,6376
206,2022,12,7926
206,2023,1,8966
206,2023,3,4468
206,2023,4,6936
206,2023,5,5626
206,2023,6,660
206,2023,7,4768
206,2023,9,6626
206,2023,10,398
206,2023,11,0
206,2023,12,7526
206,2024,1,1668
206,2024,2,8216
206,2024,4,8941
206,2024,5,652
206,2024,6,7352
206,2024,7,770
206,2024,8,664
206,2024,10,6991
206,2024,11,436
206,2024,12,40
206,2025,1,6354
206,2025,2,1232
206,2025,3,5344
206,2025,4,1026
207,2022,4,5600
207,2022,5,3600
207,2022,6,1044
207,2022,7,424
207,2022,8,928
207,2022,9,4072
207,2022,10,5740
207,2022,11,3280
207,2022,12,384
207,2023,1,910
207,2023,2,3392
207,2023,3,3862
207,2023,4,1216
207,2023,5,2070
207,2023,6,2614
207,2023,7,3964
207,2023,8,3792
207,2023,9,1267
207,2023,10,2206
207,2023,11,4383
207,2023,12,1967
207,2024,1,1990
207,2024,2,5552
207,2024,3,3369
207,2024,4,1996
207,2024,5,3696
207,2024,6,28
207,2024,7,5002
207,2024,8,928
207,2024,9,560
207,2024,10,2827
207,2024,11,2496
207,2024,12,1108
207,2025,1,3920
207,2025,2,4752
207,2025,3,1376
207,2025,4,3408
207,2025,5,1808
208,2022,4,0
208,2022,5,0
208,2022,6,0
208,2022,7,0
208,2022,8,0
208,2022,9,0
208,2022,10,0
208,2022,11,0
208,2022,12,0
208,2023,1,0
208,2023,2,0
208,2023,3,0
208,2023,4,0
208,2023,5,0
208,2023,6,0
208,2023,7,0
208,2023,8,0
208,2023,9,0
208,2023,10,0
208,2023,11,0
208,2023,12,0
208,2024,1,0
208,2024,2,0
208,2024,3,0
208,2024,4,0
208,2024,5,0
208,2024,6,0
208,2024,7,0
208,2024,8,0
208,2024,9,0
208,2024,10,0
208,2024,11,0
208,2024,12,0
208,2025,1,0
208,2025,2,0
208,2025,3,0
208,2025,4,0
208,2025,5,0
209,2022,4,12489
209,2022,5,1634
209,2022,6,3488
209,2022,7,13158
209,2022,9,3255
209,2022,10,4523
209,2022,11,7616
209,2022,12,4533
209,2023,1,5724
209,2023,2,4458
209,2023,3,6280
209,2023,4,5070
209,2023,5,8758
209,2023,6,5582
209,2023,7,7116
209,2023,8,5836
209,2023,9,7741
209,2023,10,8965
209,2023,11,5960
209,2023,12,5746
209,2024,1,5866
209,2024,2,6682
209,2024,3,4140
209,2024,4,3374
209,2024,5,4833
209,2024,6,5322
209,2024,7,4859
209,2024,8,3671
209,2024,9,6201
209,2024,10,9395
209,2024,11,4462
209,2024,12,4998
209,2025,1,3513
209,2025,2,3685
209,2025,3,4560
209,2025,4,4015
209,2025,5,7365
210,2022,4,12781
210,2022,5,1206
210,2022,6,9724
210,2022,7,6257
210,2022,8,3998
210,2022,9,16581
210,2022,10,12609
210,2022,11,10195
210,2022,12,4054
210,2023,1,11806
210,2023,2,8883
210,2023,3,29456
210,2023,4,8444
210,2023,5,8629
210,2023,6,5115
210,2023,7,10990
210,2023,8,7728
210,2023,9,9928
210,2023,10,5800
210,2023,11,14172
210,2023,12,9070
210,2024,1,19065
210,2024,2,18813
210,2024,3,10984
210,2024,4,7414
210,2024,5,3843
210,2024,6,6489
210,2024,7,3737
210,2024,8,11366
210,2024,9,11201
210,2024,10,11466
210,2024,11,6424
210,2024,12,7812
210,2025,1,14900
210,2025,2,28026
210,2025,3,1192
210,2025,4,4576
210,2025,5,7588
211,2023,11,48
212,2025,2,148
213,2023,8,140
213,2023,12,140
213,2025,2,174
214,2022,5,4704
214,2022,7,3648
214,2022,10,2304
214,2022,11,2880
214,2023,1,3648
214,2023,2,13056
214,2023,6,3648
214,2023,10,2880
214,2023,11,10272
214,2024,2,1824
214,2024,9,5184
214,2024,11,6720
214,2025,1,10752
214,2025,4,2304
215,2022,4,18384
215,2022,5,12752
215,2022,6,6864
215,2022,7,18512
215,2022,8,2168
215,2022,9,7984
215,2022,10,8976
215,2022,11,15440
215,2022,12,192
215,2023,1,10738
215,2023,2,4860
215,2023,3,11888
215,2023,4,5984
215,2023,5,9800
215,2023,6,2768
215,2023,7,14304
215,2023,8,4136
215,2023,9,7744
215,2023,10,5524
215,2023,11,7824
215,2024,1,14144
215,2024,2,6336
215,2024,3,8864
215,2024,5,18856
215,2024,6,96
215,2024,7,14848
215,2024,8,2336
215,2024,9,12160
215,2024,10,6632
215,2024,11,10416
215,2024,12,192
215,2025,1,9712
215,2025,2,2440
215,2025,3,4656
215,2025,4,17816
215,2025,5,9472
216,2022,9,184
216,2022,10,0
216,2025,2,136
217,2022,5,32
217,2022,6,8000
217,2023,2,6000
217,2023,3,5200
217,2024,2,11700
217,2024,4,51800
217,2024,5,29520
217,2024,6,63100
217,2024,7,0
217,2024,8,61201
217,2024,10,11160
217,2024,11,54200
217,2025,3,8640
218,2022,10,246
218,2023,9,84
218,2023,10,0
218,2024,6,260
219,2022,10,450
219,2023,11,450
219,2024,10,450
220,2024,3,3960
220,2024,4,10892
220,2024,5,6920
220,2024,6,900
220,2024,7,16300
220,2024,9,14730
220,2024,10,4244
220,2024,11,5262
220,2025,1,6512
220,2025,2,5560
220,2025,3,4106
220,2025,4,9392
221,2023,11,92
222,2025,4,6
223,2022,4,6072
223,2022,5,14924
223,2022,7,6784
223,2022,8,5924
223,2022,9,8784
223,2022,10,16160
223,2022,11,9808
223,2022,12,13504
223,2023,1,1692
223,2023,2,24410
223,2023,3,16316
223,2023,4,6984
223,2023,5,8072
223,2023,7,10306
223,2023,8,6248
223,2023,10,9824
223,2023,11,15644
223,2023,12,3344
223,2024,1,6588
223,2024,2,5692
223,2024,3,14892
223,2024,4,5072
223,2024,5,4396
223,2024,7,4348
223,2024,8,6728
223,2024,9,5764
223,2024,10,7160
223,2024,11,7584
223,2024,12,14880
223,2025,2,6304
223,2025,3,5456
223,2025,5,15292
1002,2022,12,0
224,2024,6,2
225,2022,6,1170
225,2022,8,2226
225,2022,11,6250
225,2023,1,7196
225,2023,4,2178
225,2023,5,4406
225,2023,7,232
225,2023,9,1388
225,2023,11,344
225,2023,12,260
225,2024,2,4974
225,2024,3,566
225,2024,5,1684
225,2024,8,1220
225,2024,10,1352
225,2024,12,512
225,2025,1,548
225,2025,2,2646
225,2025,4,1304
226,2022,4,482680
226,2022,5,555080
226,2022,6,532480
226,2022,7,272240
226,2022,8,290400
226,2022,9,103440
226,2022,10,348720
226,2022,11,633760
226,2023,1,600480
226,2023,2,442320
226,2023,3,689280
226,2023,4,575920
226,2023,5,370080
226,2023,6,601080
226,2023,7,642680
226,2023,8,417680
226,2023,9,297880
226,2023,10,484680
226,2023,11,450780
226,2023,12,125040
226,2024,1,494680
226,2024,2,539120
226,2024,3,433840
226,2024,4,879760
226,2024,5,252800
226,2024,6,497280
226,2024,7,502080
226,2024,8,300480
226,2024,9,389040
226,2024,10,293280
226,2024,11,586080
226,2024,12,259440
226,2025,1,401280
226,2025,2,420240
226,2025,3,639100
226,2025,4,600960
226,2025,5,792720
227,2022,4,17152
227,2022,5,20154
227,2022,6,23128
227,2022,7,27882
227,2022,8,20234
227,2022,9,24568
227,2022,10,28048
227,2022,11,15410
227,2022,12,10794
227,2023,1,25806
227,2023,2,22176
227,2023,3,27574
227,2023,4,16658
227,2023,5,19032
227,2023,6,18132
227,2023,7,16288
227,2023,8,14040
227,2023,9,15324
227,2023,10,24056
227,2023,11,17926
227,2023,12,8518
227,2024,1,22018
227,2024,2,16308
227,2024,3,18182
227,2024,4,18933
227,2024,5,13742
227,2024,6,18568
227,2024,7,22442
227,2024,8,14894
227,2024,9,19072
227,2024,10,26130
227,2024,11,17488
227,2024,12,9186
227,2025,1,21338
227,2025,2,24426
227,2025,3,22132
227,2025,4,16392
227,2025,5,20460
228,2022,4,24080
228,2022,5,20142
228,2022,6,24272
228,2022,7,20344
228,2022,8,23486
228,2022,9,12742
228,2022,10,18098
228,2022,11,16856
228,2022,12,4386
228,2023,1,16960
228,2023,2,15434
228,2023,3,18180
228,2023,4,11094
228,2023,5,18306
228,2023,6,13024
228,2023,7,18640
228,2023,8,11982
228,2023,9,15792
228,2023,10,13580
228,2023,11,10948
228,2023,12,6016
228,2024,1,15468
228,2024,2,12926
