ID,ClientProfitCenterID,BudgetMonth,BudgetYear,Amount
4712,15,2,2025,0
4713,15,3,2025,0
4714,15,4,2025,5
4715,15,5,2025,5
4716,15,6,2025,6
4717,15,7,2025,6
4718,15,8,2025,5
4719,15,9,2025,6
4720,15,10,2025,6
4721,15,11,2025,6
4722,15,12,2025,3
4723,15,1,2026,4
4724,15,2,2026,5
4725,15,3,2026,6
4726,68,1,2024,0
4727,68,2,2024,0
4728,68,3,2024,0
4729,68,4,2024,0
4730,68,5,2024,0
4731,68,6,2024,0
4732,68,7,2024,0
4733,68,8,2024,0
4734,68,9,2024,0
4735,68,10,2024,0
4736,68,11,2024,0
4737,68,12,2024,0
4738,68,1,2025,0
4739,68,2,2025,0
4740,68,3,2025,0
4741,68,4,2025,14
4742,68,5,2025,15
4743,68,6,2025,16
4744,68,7,2025,16
4745,68,8,2025,13
4746,68,9,2025,17
4747,68,10,2025,17
4748,68,11,2025,16
4749,68,12,2025,7
4750,68,1,2026,13
4751,68,2,2026,14
4752,68,3,2026,18
4753,48,1,2024,0
4754,48,2,2024,0
4755,48,3,2024,0
4756,48,4,2024,0
4757,48,5,2024,0
4758,48,6,2024,0
4759,48,7,2024,0
4760,48,8,2024,0
4761,48,9,2024,0
4762,48,10,2024,0
4763,48,11,2024,0
4764,48,12,2024,0
4765,48,1,2025,0
4766,48,2,2025,0
4767,48,3,2025,0
4768,48,4,2025,0
4769,48,5,2025,0
4770,48,6,2025,0
4771,48,7,2025,0
4772,48,8,2025,0
4773,48,9,2025,0
4774,48,10,2025,0
4775,48,11,2025,0
4776,48,12,2025,0
4777,48,1,2026,0
4778,48,2,2026,0
4779,48,3,2026,0
4780,1093,1,2024,0
4781,1093,2,2024,0
4782,1093,3,2024,0
4783,1093,4,2024,0
4784,1093,5,2024,0
4785,1093,6,2024,0
4786,1093,7,2024,0
4787,1093,8,2024,0
4788,1093,9,2024,0
4789,1093,10,2024,0
4790,1093,11,2024,0
4791,1093,12,2024,0
4792,1093,1,2025,0
4793,1093,2,2025,0
4794,1093,3,2025,0
4795,1093,4,2025,0
4796,1093,5,2025,0
4797,1093,6,2025,0
4798,1093,7,2025,0
4799,1093,8,2025,0
4800,1093,9,2025,0
4801,1093,10,2025,0
4802,1093,11,2025,0
4803,1093,12,2025,0
4804,1093,1,2026,0
4805,1093,2,2026,0
4806,1093,3,2026,0
4807,94,1,2024,0
4808,94,2,2024,0
4809,94,3,2024,0
4810,94,4,2024,0
4811,94,5,2024,0
4812,94,6,2024,0
4813,94,7,2024,0
4814,94,8,2024,0
4815,94,9,2024,0
4816,94,10,2024,0
4817,94,11,2024,0
4818,94,12,2024,0
4819,94,1,2025,0
4820,94,2,2025,0
4821,94,3,2025,0
4822,94,4,2025,0
4823,94,5,2025,0
4824,94,6,2025,0
4825,94,7,2025,0
4826,94,8,2025,0
4827,94,9,2025,0
4828,94,10,2025,0
4829,94,11,2025,0
4830,94,12,2025,0
4831,94,1,2026,0
4832,94,2,2026,0
4833,94,3,2026,0
4834,137,1,2024,0
4835,137,2,2024,0
4836,137,3,2024,0
4837,137,4,2024,0
4838,137,5,2024,0
4839,137,6,2024,0
4840,137,7,2024,0
4841,137,8,2024,0
4842,137,9,2024,0
4843,137,10,2024,0
4844,137,11,2024,0
4845,137,12,2024,0
4846,137,1,2025,0
4847,137,2,2025,0
4848,137,3,2025,0
4849,137,4,2025,0
4850,137,5,2025,0
4851,137,6,2025,0
4852,137,7,2025,0
4853,137,8,2025,0
4854,137,9,2025,0
4855,137,10,2025,0
4856,137,11,2025,0
4857,137,12,2025,0
4858,137,1,2026,0
4859,137,2,2026,0
4860,137,3,2026,0
4861,210,1,2024,10791
4862,210,2,2024,12814
4863,210,3,2024,12814
4864,210,4,2024,12814
4865,210,5,2024,12814
4866,210,6,2024,12814
4867,210,7,2024,10791
4868,210,8,2024,10116
4869,210,9,2024,12814
4870,210,10,2024,12814
4871,210,11,2024,12814
4872,210,12,2024,10791
4873,210,1,2025,10791
4874,210,2,2025,12814
4875,210,3,2025,12814
4876,210,4,2025,9956
4877,210,5,2025,9314
4878,210,6,2025,9242
4879,210,7,2025,9044
4880,210,8,2025,9632
4881,210,9,2025,11217
4882,210,10,2025,12503
4883,210,11,2025,12185
4884,210,12,2025,7219
4885,210,1,2026,13688
4886,210,2,2026,13641
4887,210,3,2026,12640
4888,185,1,2024,8856
4889,185,2,2024,10516
4890,185,3,2024,10516
4891,185,4,2024,10516
4892,185,5,2024,10516
4893,185,6,2024,10516
4894,185,7,2024,8856
4895,185,8,2024,8302
4896,185,9,2024,10516
4897,185,10,2024,10516
4898,185,11,2024,10516
4899,185,12,2024,8856
4900,185,1,2025,8856
4901,185,2,2025,10516
4902,185,3,2025,10516
4903,185,4,2025,8145
4904,185,5,2025,7620
4905,185,6,2025,7561
4906,185,7,2025,7399
4907,185,8,2025,7880
4908,185,9,2025,9176
4909,185,10,2025,10229
4910,185,11,2025,9969
4911,185,12,2025,5906
4912,185,1,2026,11198
4913,185,2,2026,11160
4914,185,3,2026,10341
4915,206,1,2024,5645
4916,206,2,2024,6704
4917,206,3,2024,6704
4918,206,4,2024,6704
4919,206,5,2024,6704
4920,206,6,2024,6704
4921,206,7,2024,5645
4922,206,8,2024,5293
4923,206,9,2024,6704
4924,206,10,2024,6704
4925,206,11,2024,6704
4926,206,12,2024,5645
4927,206,1,2025,5645
4928,206,2,2025,6704
4929,206,3,2025,6704
4930,206,4,2025,3029
4931,206,5,2025,2833
4932,206,6,2025,2811
4933,206,7,2025,2751
4934,206,8,2025,2930
4935,206,9,2025,3412
4936,206,10,2025,3803
4937,206,11,2025,3707
4938,206,12,2025,2196
4939,206,1,2026,4164
4940,206,2,2026,4149
4941,206,3,2026,3845
4942,204,1,2024,5581
4943,204,2,2024,6628
4944,204,3,2024,6628
4945,204,4,2024,6628
4946,204,5,2024,6628
4947,204,6,2024,6628
4948,204,7,2024,5581
4949,204,8,2024,5233
4950,204,9,2024,6628
4951,204,10,2024,6628
4952,204,11,2024,6628
4953,204,12,2024,5581
4954,204,1,2025,5581
4955,204,2,2025,6628
4956,204,3,2025,6628
4957,204,4,2025,4574
4958,204,5,2025,4279
4959,204,6,2025,4246
4960,204,7,2025,4155
4961,204,8,2025,4425
4962,204,9,2025,5153
4963,204,10,2025,5744
4964,204,11,2025,5598
4965,204,12,2025,3317
4966,204,1,2026,6289
4967,204,2,2026,6267
4968,204,3,2026,5807
4969,209,1,2024,5358
4970,209,2,2024,6363
4971,209,3,2024,6363
4972,209,4,2024,6363
4973,209,5,2024,6363
4974,209,6,2024,6363
4975,209,7,2024,5358
4976,209,8,2024,5023
4977,209,9,2024,6363
4978,209,10,2024,6363
4979,209,11,2024,6363
4980,209,12,2024,5358
4981,209,1,2025,5358
4982,209,2,2025,6363
4983,209,3,2025,6363
4984,209,4,2025,4908
4985,209,5,2025,4591
4986,209,6,2025,4556
4987,209,7,2025,4459
4988,209,8,2025,4748
4989,209,9,2025,5530
4990,209,10,2025,6164
4991,209,11,2025,6007
4992,209,12,2025,3559
4993,209,1,2026,6748
4994,209,2,2026,6725
4995,209,3,2026,6231
4996,207,1,2024,1860
4997,207,2,2024,2209
4998,207,3,2024,2209
4999,207,4,2024,2209
5000,207,5,2024,2209
5001,207,6,2024,2209
5002,207,7,2024,1860
5003,207,8,2024,1744
5004,207,9,2024,2209
5005,207,10,2024,2209
5006,207,11,2024,2209
5007,207,12,2024,1860
5008,207,1,2025,1860
5009,207,2,2025,2209
5010,207,3,2025,2209
5011,207,4,2025,2525
5012,207,5,2025,2362
5013,207,6,2025,2344
5014,207,7,2025,2294
5015,207,8,2025,2442
5016,207,9,2025,2844
5017,207,10,2025,3171
5018,207,11,2025,3090
5019,207,12,2025,1831
5020,207,1,2026,3471
5021,207,2,2026,3459
5022,207,3,2026,3205
5023,193,1,2024,1488
5024,193,2,2024,1767
5025,193,3,2024,1767
5026,193,4,2024,1767
5027,193,5,2024,1767
5028,193,6,2024,1767
5029,193,7,2024,1488
5030,193,8,2024,1395
5031,193,9,2024,1767
5032,193,10,2024,1767
5033,193,11,2024,1767
5034,193,12,2024,1488
5035,193,1,2025,1488
5036,193,2,2025,1767
5037,193,3,2025,1767
5038,193,4,2025,1944
5039,193,5,2025,1819
5040,193,6,2025,1805
5041,193,7,2025,1766
5042,193,8,2025,1881
5043,193,9,2025,2190
5044,193,10,2025,2442
5045,193,11,2025,2379
5046,193,12,2025,1410
5047,193,1,2026,2673
5048,193,2,2026,2664
5049,193,3,2026,2468
5050,200,1,2024,1488
5051,200,2,2024,1767
5052,200,3,2024,1767
5053,200,4,2024,1767
5054,200,5,2024,1767
5055,200,6,2024,1767
5056,200,7,2024,1488
5057,200,8,2024,1395
5058,200,9,2024,1767
5059,200,10,2024,1767
5060,200,11,2024,1767
5061,200,12,2024,1488
5062,200,1,2025,1488
5063,200,2,2025,1767
5064,200,3,2025,1767
5065,200,4,2025,1732
5066,200,5,2025,1620
5067,200,6,2025,1607
5068,200,7,2025,1573
5069,200,8,2025,1675
5070,200,9,2025,1951
5071,200,10,2025,2175
5072,200,11,2025,2119
5073,200,12,2025,1256
5074,200,1,2026,2381
5075,200,2,2026,2373
5076,200,3,2026,2198
5077,205,1,2024,1042
5078,205,2,2024,1237
5079,205,3,2024,1237
5080,205,4,2024,1237
5081,205,5,2024,1237
5082,205,6,2024,1237
5083,205,7,2024,1042
5084,205,8,2024,977
5085,205,9,2024,1237
5086,205,10,2024,1237
5087,205,11,2024,1237
5088,205,12,2024,1042
5089,205,1,2025,1042
5090,205,2,2025,1237
5091,205,3,2025,1237
5092,205,4,2025,911
5093,205,5,2025,852
5094,205,6,2025,846
5095,205,7,2025,828
5096,205,8,2025,881
5097,205,9,2025,1026
5098,205,10,2025,1144
5099,205,11,2025,1115
5100,205,12,2025,660
5101,205,1,2026,1252
5102,205,2,2026,1248
5103,205,3,2026,1156
5104,187,1,2024,753
5105,187,2,2024,894
5106,187,3,2024,894
5107,187,4,2024,894
5108,187,5,2024,894
5109,187,6,2024,894
5110,187,7,2024,753
5111,187,8,2024,706
5112,187,9,2024,894
5113,187,10,2024,894
5114,187,11,2024,894
5115,187,12,2024,753
5116,187,1,2025,753
5117,187,2,2025,894
5118,187,3,2025,894
5119,187,4,2025,840
5120,187,5,2025,786
5121,187,6,2025,780
5122,187,7,2025,763
5123,187,8,2025,813
5124,187,9,2025,946
5125,187,10,2025,1055
5126,187,11,2025,1028
5127,187,12,2025,609
5128,187,1,2026,1155
5129,187,2,2026,1151
5130,187,3,2026,1066
5131,192,1,2024,682
5132,192,2,2024,810
5133,192,3,2024,810
5134,192,4,2024,810
5135,192,5,2024,810
5136,192,6,2024,810
5137,192,7,2024,682
5138,192,8,2024,640
5139,192,9,2024,810
5140,192,10,2024,810
5141,192,11,2024,810
5142,192,12,2024,682
5143,192,1,2025,682
5144,192,2,2025,810
5145,192,3,2025,810
5146,192,4,2025,614
5147,192,5,2025,575
5148,192,6,2025,570
5149,192,7,2025,558
5150,192,8,2025,594
5151,192,9,2025,692
5152,192,10,2025,771
5153,192,11,2025,752
5154,192,12,2025,445
5155,192,1,2026,845
5156,192,2,2026,842
5157,192,3,2026,780
5158,194,1,2024,669
5159,194,2,2024,794
5160,194,3,2024,794
5161,194,4,2024,794
5162,194,5,2024,794
5163,194,6,2024,794
5164,194,7,2024,669
5165,194,8,2024,627
5166,194,9,2024,794
5167,194,10,2024,794
5168,194,11,2024,794
5169,194,12,2024,669
5170,194,1,2025,669
5171,194,2,2025,794
5172,194,3,2025,794
5173,194,4,2025,980
5174,194,5,2025,917
5175,194,6,2025,910
5176,194,7,2025,891
5177,194,8,2025,948
5178,194,9,2025,1104
5179,194,10,2025,1231
5180,194,11,2025,1200
5181,194,12,2025,711
5182,194,1,2026,1348
5183,194,2,2026,1343
5184,194,3,2026,1245
5185,190,1,2024,665
5186,190,2,2024,789
5187,190,3,2024,789
5188,190,4,2024,789
5189,190,5,2024,789
5190,190,6,2024,789
5191,190,7,2024,665
5192,190,8,2024,623
5193,190,9,2024,789
5194,190,10,2024,789
5195,190,11,2024,789
5196,190,12,2024,665
5197,190,1,2025,665
5198,190,2,2025,789
5199,190,3,2025,789
5200,190,4,2025,518
5201,190,5,2025,485
5202,190,6,2025,481
5203,190,7,2025,471
5204,190,8,2025,501
5205,190,9,2025,584
5206,190,10,2025,651
5207,190,11,2025,634
5208,190,12,2025,376
5209,190,1,2026,713
5210,190,2,2026,710
5211,190,3,2026,658
5212,186,1,2024,357
5213,186,2,2024,424
5214,186,3,2024,424
5215,186,4,2024,424
5216,186,5,2024,424
5217,186,6,2024,424
5218,186,7,2024,357
5219,186,8,2024,335
5220,186,9,2024,424
5221,186,10,2024,424
5222,186,11,2024,424
5223,186,12,2024,357
5224,186,1,2025,357
5225,186,2,2025,424
5226,186,3,2025,424
5227,186,4,2025,330
5228,186,5,2025,309
5229,186,6,2025,307
5230,186,7,2025,300
5231,186,8,2025,320
5232,186,9,2025,372
5233,186,10,2025,415
5234,186,11,2025,404
5235,186,12,2025,240
5236,186,1,2026,454
5237,186,2,2026,453
5238,186,3,2026,419
5239,191,1,2024,260
5240,191,2,2024,309
5241,191,3,2024,309
5242,191,4,2024,309
5243,191,5,2024,309
5244,191,6,2024,309
5245,191,7,2024,260
5246,191,8,2024,244
5247,191,9,2024,309
5248,191,10,2024,309
5249,191,11,2024,309
5250,191,12,2024,260
5251,191,1,2025,260
5252,191,2,2025,309
5253,191,3,2025,309
5254,191,4,2025,448
5255,191,5,2025,419
5256,191,6,2025,416
5257,191,7,2025,407
5258,191,8,2025,434
5259,191,9,2025,505
5260,191,10,2025,563
5261,191,11,2025,549
5262,191,12,2025,325
5263,191,1,2026,616
5264,191,2,2026,614
5265,191,3,2026,569
5266,199,1,2024,149
5267,199,2,2024,177
5268,199,3,2024,177
5269,199,4,2024,177
5270,199,5,2024,177
5271,199,6,2024,177
5272,199,7,2024,149
5273,199,8,2024,140
5274,199,9,2024,177
5275,199,10,2024,177
5276,199,11,2024,177
5277,199,12,2024,149
5278,199,1,2025,149
5279,199,2,2025,177
5280,199,3,2025,177
5281,199,4,2025,168
5282,199,5,2025,157
5283,199,6,2025,156
5284,199,7,2025,153
5285,199,8,2025,163
5286,199,9,2025,190
5287,199,10,2025,211
5288,199,11,2025,206
5289,199,12,2025,122
5290,199,1,2026,231
5291,199,2,2026,231
5292,199,3,2026,214
5293,202,1,2024,69
5294,202,2,2024,81
5295,202,3,2024,81
5296,202,4,2024,81
5297,202,5,2024,81
5298,202,6,2024,81
5299,202,7,2024,69
5300,202,8,2024,64
5301,202,9,2024,81
5302,202,10,2024,81
5303,202,11,2024,81
5304,202,12,2024,69
5305,202,1,2025,69
5306,202,2,2025,81
5307,202,3,2025,81
5308,202,4,2025,43
5309,202,5,2025,40
5310,202,6,2025,40
5311,202,7,2025,39
5312,202,8,2025,42
5313,202,9,2025,49
5314,202,10,2025,54
5315,202,11,2025,53
5316,202,12,2025,31
5317,202,1,2026,59
5318,202,2,2026,59
5319,202,3,2026,55
5320,203,1,2024,44
5321,203,2,2024,53
5322,203,3,2024,53
5323,203,4,2024,53
5324,203,5,2024,53
5325,203,6,2024,53
5326,203,7,2024,44
5327,203,8,2024,42
5328,203,9,2024,53
5329,203,10,2024,53
5330,203,11,2024,53
5331,203,12,2024,44
5332,203,1,2025,44
5333,203,2,2025,53
5334,203,3,2025,53
5335,203,4,2025,0
5336,203,5,2025,0
5337,203,6,2025,0
5338,203,7,2025,0
5339,203,8,2025,0
5340,203,9,2025,0
5341,203,10,2025,0
5342,203,11,2025,0
5343,203,12,2025,0
5344,203,1,2026,0
5345,203,2,2026,0
5346,203,3,2026,0
5347,196,1,2024,4
5348,196,2,2024,5
5349,196,3,2024,5
5350,196,4,2024,5
5351,196,5,2024,5
5352,196,6,2024,5
5353,196,7,2024,4
5354,196,8,2024,4
5355,196,9,2024,5
5356,196,10,2024,5
5357,196,11,2024,5
5358,196,12,2024,4
5359,196,1,2025,4
5360,196,2,2025,5
5361,196,3,2025,5
5362,196,4,2025,0
5363,196,5,2025,0
5364,196,6,2025,0
5365,196,7,2025,0
5366,196,8,2025,0
5367,196,9,2025,0
5368,196,10,2025,0
5369,196,11,2025,0
5370,196,12,2025,0
5371,196,1,2026,0
5372,196,2,2026,0
5373,196,3,2026,0
5374,1086,1,2024,0
5375,1086,2,2024,0
5376,1086,3,2024,0
5377,1086,4,2024,0
5378,1086,5,2024,0
5379,1086,6,2024,0
5380,1086,7,2024,0
5381,1086,8,2024,0
5382,1086,9,2024,0
5383,1086,10,2024,0
5384,1086,11,2024,0
5385,1086,12,2024,0
5386,1086,1,2025,0
5387,1086,2,2025,0
5388,1086,3,2025,0
5389,1086,4,2025,0
5390,1086,5,2025,0
5391,1086,6,2025,0
5392,1086,7,2025,0
5393,1086,8,2025,0
5394,1086,9,2025,0
5395,1086,10,2025,0
5396,1086,11,2025,0
5397,1086,12,2025,0
5398,1086,1,2026,0
5399,1086,2,2026,0
5400,1086,3,2026,0
5401,189,1,2024,0
5402,189,2,2024,0
5403,189,3,2024,0
5404,189,4,2024,0
5405,189,5,2024,0
5406,189,6,2024,0
5407,189,7,2024,0
5408,189,8,2024,0
5409,189,9,2024,0
5410,189,10,2024,0
5411,189,11,2024,0
5412,189,12,2024,0
5413,189,1,2025,0
5414,189,2,2025,0
5415,189,3,2025,0
5416,189,4,2025,0
5417,189,5,2025,0
5418,189,6,2025,0
5419,189,7,2025,0
5420,189,8,2025,0
5421,189,9,2025,0
5422,189,10,2025,0
5423,189,11,2025,0
5424,189,12,2025,0
5425,189,1,2026,0
5426,189,2,2026,0
5427,189,3,2026,0
5428,208,1,2024,0
5429,208,2,2024,0
5430,208,3,2024,0
5431,208,4,2024,0
5432,208,5,2024,0
5433,208,6,2024,0
5434,208,7,2024,0
5435,208,8,2024,0
5436,208,9,2024,0
5437,208,10,2024,0
5438,208,11,2024,0
5439,208,12,2024,0
5440,208,1,2025,0
5441,208,2,2025,0
5442,208,3,2025,0
5443,208,4,2025,0
5444,208,5,2025,0
5445,208,6,2025,0
5446,208,7,2025,0
5447,208,8,2025,0
5448,208,9,2025,0
5449,208,10,2025,0
5450,208,11,2025,0
5451,208,12,2025,0
5452,208,1,2026,0
5453,208,2,2026,0
5454,208,3,2026,0
5455,184,1,2024,0
5456,184,2,2024,0
5457,184,3,2024,0
5458,184,4,2024,0
5459,184,5,2024,0
5460,184,6,2024,0
5461,184,7,2024,0
5462,184,8,2024,0
5463,184,9,2024,0
5464,184,10,2024,0
5465,184,11,2024,0
5466,184,12,2024,0
5467,184,1,2025,0
5468,184,2,2025,0
5469,184,3,2025,0
5470,184,4,2025,5
5471,184,5,2025,5
5472,184,6,2025,5
5473,184,7,2025,5
5474,184,8,2025,5
5475,184,9,2025,6
5476,184,10,2025,7
5477,184,11,2025,7
5478,184,12,2025,4
5479,184,1,2026,7
5480,184,2,2026,7
5481,184,3,2026,7
5482,188,1,2024,0
5483,188,2,2024,0
5484,188,3,2024,0
5485,188,4,2024,0
5486,188,5,2024,0
5487,188,6,2024,0
5488,188,7,2024,0
5489,188,8,2024,0
5490,188,9,2024,0
5491,188,10,2024,0
5492,188,11,2024,0
5493,188,12,2024,0
5494,188,1,2025,0
5495,188,2,2025,0
5496,188,3,2025,0
5497,188,4,2025,1914
5498,188,5,2025,1791
5499,188,6,2025,1777
5500,188,7,2025,1739
5501,188,8,2025,1852
5502,188,9,2025,2157
5503,188,10,2025,2404
5504,188,11,2025,2343
5505,188,12,2025,1388
5506,188,1,2026,2632
5507,188,2,2026,2623
5508,188,3,2026,2430
5509,195,1,2024,0
5510,195,2,2024,0
5511,195,3,2024,0
5512,195,4,2024,0
5513,195,5,2024,0
5514,195,6,2024,0
5515,195,7,2024,0
5516,195,8,2024,0
5517,195,9,2024,0
5518,195,10,2024,0
5519,195,11,2024,0
5520,195,12,2024,0
5521,195,1,2025,0
5522,195,2,2025,0
5523,195,3,2025,0
5524,195,4,2025,0
5525,195,5,2025,0
5526,195,6,2025,0
5527,195,7,2025,0
5528,195,8,2025,0
5529,195,9,2025,0
5530,195,10,2025,0
5531,195,11,2025,0
5532,195,12,2025,0
5533,195,1,2026,0
5534,195,2,2026,0
5535,195,3,2026,0
5536,201,1,2024,0
5537,201,2,2024,0
5538,201,3,2024,0
5539,201,4,2024,0
5540,201,5,2024,0
5541,201,6,2024,0
5542,201,7,2024,0
5543,201,8,2024,0
5544,201,9,2024,0
5545,201,10,2024,0
5546,201,11,2024,0
5547,201,12,2024,0
5548,201,1,2025,0
5549,201,2,2025,0
5550,201,3,2025,0
5551,201,4,2025,102
5552,201,5,2025,95
5553,201,6,2025,95
5554,201,7,2025,93
5555,201,8,2025,99
5556,201,9,2025,115
5557,201,10,2025,128
5558,201,11,2025,125
5559,201,12,2025,74
5560,201,1,2026,140
5561,201,2,2026,140
5562,201,3,2026,130
5563,197,1,2024,0
5564,197,2,2024,0
5565,197,3,2024,0
5566,197,4,2024,0
5567,197,5,2024,0
5568,197,6,2024,0
5569,197,7,2024,0
5570,197,8,2024,0
5571,197,9,2024,0
5572,197,10,2024,0
5573,197,11,2024,0
5574,197,12,2024,0
5575,197,1,2025,0
5576,197,2,2025,0
5577,197,3,2025,0
5578,197,4,2025,3073
5579,197,5,2025,2874
5580,197,6,2025,2852
5581,197,7,2025,2791
5582,197,8,2025,2973
5583,197,9,2025,3462
5584,197,10,2025,3859
5585,197,11,2025,3761
5586,197,12,2025,2228
5587,197,1,2026,4224
5588,197,2,2026,4210
5589,197,3,2026,3901
5590,198,1,2024,0
5591,198,2,2024,0
5592,198,3,2024,0
5593,198,4,2024,0
5594,198,5,2024,0
5595,198,6,2024,0
5596,198,7,2024,0
5597,198,8,2024,0
5598,198,9,2024,0
5599,198,10,2024,0
5600,198,11,2024,0
5601,198,12,2024,0
5602,198,1,2025,0
5603,198,2,2025,0
5604,198,3,2025,0
5605,198,4,2025,737
5606,198,5,2025,690
5607,198,6,2025,684
5608,198,7,2025,670
5609,198,8,2025,713
5610,198,9,2025,831
5611,198,10,2025,926
5612,198,11,2025,902
5613,198,12,2025,535
5614,198,1,2026,1014
5615,198,2,2026,1010
5616,198,3,2026,936
5617,226,1,2024,443005
5618,226,2,2024,679275
5619,226,3,2024,679275
5620,226,4,2024,443005
5621,226,5,2024,443005
5622,226,6,2024,443005
5623,226,7,2024,443005
5624,226,8,2024,354404
5625,226,9,2024,443005
5626,226,10,2024,443005
5627,226,11,2024,443005
5628,226,12,2024,443005
5629,226,1,2025,443005
5630,226,2,2025,679275
5631,226,3,2025,679275
5632,226,4,2025,523168
5633,226,5,2025,490577
5634,226,6,2025,502228
5635,226,7,2025,526747
5636,226,8,2025,510214
5637,226,9,2025,488888
5638,226,10,2025,483915
5639,226,11,2025,523015
5640,226,12,2025,255267
5641,226,1,2026,504574
5642,226,2,2026,553299
5643,226,3,2026,678755
5644,230,1,2024,377021
5645,230,2,2024,578098
5646,230,3,2024,578098
5647,230,4,2024,377021
5648,230,5,2024,377021
5649,230,6,2024,377021
5650,230,7,2024,377021
5651,230,8,2024,301617
5652,230,9,2024,377021
5653,230,10,2024,377021
5654,230,11,2024,377021
5655,230,12,2024,377021
5656,230,1,2025,377021
5657,230,2,2025,578098
5658,230,3,2025,578098
5659,230,4,2025,658367
5660,230,5,2025,617353
5661,230,6,2025,632015
5662,230,7,2025,662871
5663,230,8,2025,642064
5664,230,9,2025,615227
5665,230,10,2025,608970
5666,230,11,2025,658174
5667,230,12,2025,321234
5668,230,1,2026,634966
5669,230,2,2026,696284
5670,230,3,2026,854160
5671,236,1,2024,213731
5672,236,2,2024,327720
5673,236,3,2024,327720
5674,236,4,2024,213731
5675,236,5,2024,213731
5676,236,6,2024,213731
5677,236,7,2024,213731
5678,236,8,2024,170984
5679,236,9,2024,213731
5680,236,10,2024,213731
5681,236,11,2024,213731
5682,236,12,2024,213731
5683,236,1,2025,213731
5684,236,2,2025,327720
5685,236,3,2025,327720
5686,236,4,2025,350706
5687,236,5,2025,328858
5688,236,6,2025,336669
5689,236,7,2025,353105
5690,236,8,2025,342022
5691,236,9,2025,327726
5692,236,10,2025,324393
5693,236,11,2025,350604
5694,236,12,2025,171119
5695,236,1,2026,338241
5696,236,2,2026,370904
5697,236,3,2026,455004
5698,254,1,2024,63101
5699,254,2,2024,96755
5700,254,3,2024,96755
5701,254,4,2024,63101
5702,254,5,2024,63101
5703,254,6,2024,63101
5704,254,7,2024,63101
5705,254,8,2024,50481
5706,254,9,2024,63101
5707,254,10,2024,63101
5708,254,11,2024,63101
5709,254,12,2024,63101
5710,254,1,2025,63101
5711,254,2,2025,96755
5712,254,3,2025,96755
5713,254,4,2025,97773
5714,254,5,2025,91683
5715,254,6,2025,93860
5716,254,7,2025,98442
5717,254,8,2025,95352
5718,254,9,2025,91367
5719,254,10,2025,90438
5720,254,11,2025,97745
5721,254,12,2025,47706
5722,254,1,2026,94298
5723,254,2,2026,103405
5724,254,3,2026,126851
5725,235,1,2024,58974
5726,235,2,2024,90427
5727,235,3,2024,90427
5728,235,4,2024,58974
5729,235,5,2024,58974
5730,235,6,2024,58974
5731,235,7,2024,58974
5732,235,8,2024,47179
5733,235,9,2024,58974
5734,235,10,2024,58974
5735,235,11,2024,58974
5736,235,12,2024,58974
5737,235,1,2025,58974
5738,235,2,2025,90427
5739,235,3,2025,90427
5740,235,4,2025,63545
5741,235,5,2025,59586
5742,235,6,2025,61002
5743,235,7,2025,63980
5744,235,8,2025,61972
5745,235,9,2025,59381
5746,235,10,2025,58777
5747,235,11,2025,63527
5748,235,12,2025,31005
5749,235,1,2026,61287
5750,235,2,2026,67205
5751,235,3,2026,82443
5752,247,1,2024,32833
5753,247,2,2024,50344
5754,247,3,2024,50344
5755,247,4,2024,32833
5756,247,5,2024,32833
5757,247,6,2024,32833
5758,247,7,2024,32833
5759,247,8,2024,26266
5760,247,9,2024,32833
5761,247,10,2024,32833
5762,247,11,2024,32833
5763,247,12,2024,32833
5764,247,1,2025,32833
5765,247,2,2025,50344
5766,247,3,2025,50344
5767,247,4,2025,35194
5768,247,5,2025,33002
5769,247,6,2025,33785
5770,247,7,2025,35435
5771,247,8,2025,34323
5772,247,9,2025,32888
5773,247,10,2025,32553
5774,247,11,2025,35184
5775,247,12,2025,17172
5776,247,1,2026,33943
5777,247,2,2026,37221
5778,247,3,2026,45660
5779,237,1,2024,27513
5780,237,2,2024,42187
5781,237,3,2024,42187
5782,237,4,2024,27513
5783,237,5,2024,27513
5784,237,6,2024,27513
5785,237,7,2024,27513
5786,237,8,2024,22010
5787,237,9,2024,27513
5788,237,10,2024,27513
5789,237,11,2024,27513
5790,237,12,2024,27513
5791,237,1,2025,27513
5792,237,2,2025,42187
5793,237,3,2025,42187
5794,237,4,2025,105918
5795,237,5,2025,99320
5796,237,6,2025,101679
5797,237,7,2025,106643
5798,237,8,2025,103296
5799,237,9,2025,98978
5800,237,10,2025,97971
5801,237,11,2025,105887
5802,237,12,2025,51680
5803,237,1,2026,102154
5804,237,2,2026,112019
5805,237,3,2026,137418
5806,257,1,2024,22547
5807,257,2,2024,34572
5808,257,3,2024,34572
5809,257,4,2024,22547
5810,257,5,2024,22547
5811,257,6,2024,22547
5812,257,7,2024,22547
5813,257,8,2024,18037
5814,257,9,2024,22547
5815,257,10,2024,22547
5816,257,11,2024,22547
5817,257,12,2024,22547
5818,257,1,2025,22547
5819,257,2,2025,34572
5820,257,3,2025,34572
5821,257,4,2025,15359
5822,257,5,2025,14402
5823,257,6,2025,14744
5824,257,7,2025,15464
5825,257,8,2025,14979
5826,257,9,2025,14353
5827,257,10,2025,14207
5828,257,11,2025,15355
5829,257,12,2025,7494
